MUL ID|Chassis|Model|Source|Combined|Tech Base|Unit Type|Movement Type|Weight|Intro Date|Prototype|Production|Common|Extinct|Omni|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Tech Rating|Unit Quirks|Weapon Quirks|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis_1|Fluff Date|Capabilities|Overview|History|Deployment|Notes|File Location|File Modified
2577|Preta|C-PRT-OD Luminos|TR:3075,TR:J|Preta C-PRT-OD Luminos|Inner Sphere|Biped Mek|Biped|45.0|3069|-|3069-3079|3080-3084|3085+|true|Striker|1158|10032550|2|270 Light|IS Endo Steel|Standard|Small Cockpit|Standard Gyro|IS Standard,|Jump Jet,ISMediumPulseLaser,ISSmallPulseLaser,ISC3iUnit,ISSNPPC,ISDoubleHeatSink|E/X-X-F-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Exposed Actuators;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Durallex Divine Protector|--|GM 270 Light Fusion|Celestial Series PR1E [Endo Steel]|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Preta C-PRT-OD Luminos.mtf|2026-06-13
2315|Ocelot|3|TR:3075,TR:J|Ocelot 3|Clan|Biped Mek|Biped|35.0|3075|-|-|3075+|-|false|Striker|1594|5978610|2|210 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,Clan Ferro-Fibrous,CLHeavyMediumLaser,Jump Jet,CLERLargeLaser,CLECMSuite,CLTargeting Computer,CLLightActiveProbe|F/X-X-E-D||Jettison-Capable Weapon|Irece Alpha|Irece|Dalban HiRez II|Raldon R1|Forging FF01 Ferro-Fibrous|Leaper Model L6|General Systems 210 XL|CurtissFox Ocelot|2026-02-26 19:50:04|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Ocelot 3.mtf|2026-06-13
3509|Warlord|BLR-2D|TR:3075,TR:J|Warlord BLR-2D|Inner Sphere|Biped Mek|Biped|80.0|3070|-|-|3070+|-|false|Brawler|2041|8853240|2|320 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heavy PPC,ISDoubleHeatSink,ISERMediumLaser|E/X-X-E-D|Easy to Maintain||General Motors|El Dorado|Federated Stalker|Sony MSF-31|Starshield Special Heavy|--|Pitban 320|Hollis Mark XII Endosteel|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Warlord BLR-2D.mtf|2026-06-13
723|Crimson Hawk|3|TR:3075,TR:DA|Crimson Hawk 3|Clan|Biped Mek|Biped|25.0|3075|-|-|3075+|-|false|Brawler|1029|3377917|2|125 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,Clan Ferro-Fibrous,CLERMediumLaser,Improved Jump Jet,CLERLargeLaser|F/X-X-E-D|Protected Actuators||Field Refit|Refit - W-7 Facilities|Various|Weingarten|Unknown Multi-Spread 9|Unknown Able-Seven Sensor Suite|Unknown Compound 6A|Unknown Unknown Improved|Unknown 125 York XL|Unknown York II XT Endo Steel|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Crimson Hawk 3.mtf|2026-06-13
1008|Eyleuka|EYL-35A|TR:3075|Eyleuka EYL-35A|Inner Sphere|Biped Mek|Biped|55.0|3069|-|3069-3079|3080+|-|false|Missile Boat|1484|12449032|2|275 XL|IS Standard|Standard|Small Cockpit|Standard Gyro|IS Stealth,|IS Stealth,LRM 10,ISERMediumLaser,Improved Jump Jet,ISTAG,ISGuardianECMSuite,ISDoubleHeatSink|E/X-X-E-D|Exposed Actuators||Detroit Consolidated Mechworks|Detroit|FoxxFire 180|FoxxCom 75|Hellespont Lite Stealth|Nike Doublejet 9s|ER Motors 275 XL|Dynastic 55-E|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Eyleuka EYL-35A.mtf|2026-06-13
316|Bear Cub|3|TR:3075|Bear Cub 3|Clan|Biped Mek|Biped|25.0|3071|-|-|3071+|-|false|Striker|1086|3378229|2|200 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,CLERMediumLaser,CLLRM5,CLERSmallLaser,CLCASE|F/X-X-D-D|Easy to Pilot;Cramped Cockpit;Extended Torso Twist||Bergan Industries - Alshain Weapons(formerly GK&T owned)|Alshain|Bergan Industries Able-Seven Sensor Suite|Bergan Industries CH2 Series Integrated|Compound A-4|--|Firebox 200 XL|Bergan Industries Coriolis Class XXV|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Bear Cub 3.mtf|2026-06-13
287|BattleMaster|BLR-1Gc|TR:3075|BattleMaster BLR-1Gc|Inner Sphere|Biped Mek|Biped|85.0|2763|-|2763-2854, 3041+|-|2855-3040|false|Brawler|1577|9465093|2|340 Fusion|IS Standard|Standard|Command Console|Standard Gyro|IS Standard,|PPC,ISDoubleHeatSink,SRM 6,Medium Laser|E/C-F(F*)-E-D|Command Mech;Weak Head Armor (1)||Earthwerks-FWL, Inc.|Hollis Incorporated|Keystone|Corey|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|VOX 340|Hollis Mark X|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/BattleMaster BLR-1Gc.mtf|2026-06-13
152|Atlas II|AS7-D-H|TR:3075,TR:J|Atlas II AS7-D-H|Inner Sphere|Biped Mek|Biped|100.0|2765|-|2765-2814, 3041-3054|3055+|2815-3040|false|Juggernaut|2169|10960000|2|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|IS Ferro-Fibrous,ISDoubleHeatSink,ISERLargeLaser,ISLBXAC10,SRM 6,ISMediumPulseLaser,ISCASE,LRM 20|E/E-F(F*)-D-D|Improved Communications;Battle Fists (LA);Distracting;Battle Fists (RA);Command Mech||Defiance Industries|Hegemony Research and Development Department, Weapons Division|Hesperus II|New Earth|Army Corporation Type 29K|Army Comm Class 5|StarSlab /2 Ferro Fibrous with CASE|--|Vlar 300|Foundation Type 10X|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Atlas II AS7-D-H.mtf|2026-06-13
781|Cygnus||TR:3075,TR:J|Cygnus |Clan|Biped Mek|Biped|95.0|3075|-|-|3075+|-|false|Brawler|2583|25366900|2|380 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|CLUltraAC10,CLMediumPulseLaser,CLTargeting Computer,CLDoubleHeatSink,CLCASE|F/X-X-D-D||Exposed Weapon Linkage;Static Ammo Feed|WC Site 1|Csesztreg Industriplex Alpha|Transitional Facility HH-Beta|Arc-Royal|Csesztreg|Nouveaux Paris|Unknown Hunter (7a) Dedicated TTS with Targeting Computer|Unknown CH6 Series Integrated|Unknown Forged Type HH34 Standard|--|General Motors 380 XL|Niles Industriplex Epsilon Type BMH-7 Endo Steel|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Cygnus.mtf|2026-06-13
2493|Phoenix Hawk|PXH-1c 'Special'|TR:3075|Phoenix Hawk PXH-1c 'Special'|Inner Sphere|Biped Mek|Biped|45.0|2765|2765-2778|2779-2789|3068+|2790-3067|false|Striker|1443|8711890|4|270 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,Machine Gun,ISSNPPC,Jump Jet,ISCASE,ISERLargeLaser,ISGuardianECMSuite,ISDoubleHeatSink|E/F-X-F-D|Ubiquitous (Inner Sphere);Improved Communications;Command Mech;Ubiquitous (Clans)|Jettison-Capable Weapon|Earthwerks-FWL, Inc.|Coventry Metal Works|Achernar BattleMechs|Gorton, Kingsley, and Thorpe Enterprises|Bordello Military Goods, Inc.|Orguss Industries|Keystone|Coventry|New Avalon|New Oslo|Antwerp|Marcus|Octagon Tartrac System C|Neil 6000 with Guardian ECM|Durallex Light|Rawlings 45|GM 270 XL|Earthwerks PXH Endo Steel|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Phoenix Hawk PXH-1c.mtf|2026-06-13
1820|Koschei|KSC-3I|TR:3075|Koschei KSC-3I|Inner Sphere|Biped Mek|Biped|65.0|2504|-|2504|2505+|-|false|Skirmisher|1255|5958617|1|325 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Autocannon/10,Medium Laser,Heat Sink|D/C-E-D-D|Improved Life Support;Weak Head Armor (1)||Earthwerks Ltd.|Tikonov|RCA Instatrac Mark IV|Neil 2000|Maximillian 40|--|VOX 325|Earthwerks KSC|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Koschei KSC-3I.mtf|2026-06-13
1803|Kiso|K-3N-KR5 ConstructionMech|TR:3075|Kiso K-3N-KR5 ConstructionMech|Inner Sphere|Quad Mek|Quad|100.0|2703|-|2703-2854, 3026+|-|2855-3025|false|Juggernaut|959|4630417|2|200 Fusion|IS Industrial|Standard|Command Console|Standard Gyro|IS Heavy Industrial,|Searchlight,Communications Equipment,Lift Hoist/Arresting Hoist,Backhoe,Heat Sink,Dual Saw,Cargo Container (10 tons)|D/D-F(F*)-E-D|||Osaka Heavy Metrics|Togura|Diplan I-TT|HeadMaster 41-con|Tybalt Blue Heavy Industrial Plate|--|Nissan 200 Fusion|Osaka Heavy Metrics KR4|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Kiso K-3N-KR5 ConstructionMech.mtf|2026-06-13
868|DemolitionMech|WI-DM|TR:3075|DemolitionMech WI-DM|Inner Sphere|Biped Mek|Biped|35.0|2513|-|2513-3077|3078+|-|false|Juggernaut|380|1468397|2|105 Fuel Cell|IS Industrial|Standard|Industrial Cockpit|Standard Gyro|IS Industrial ,|IS Wrecking Ball,Rock Cutter,Small Laser,Cargo,Heat Sink|D/D-D-D-D|||Wesley Industries|Glasgow|--|O/P CommTalk|StarSlab Commercial|--|General Motors 140 Fuel Cell|Wesley Industries SN1-P35|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/DemolitionMech WI-DM.mtf|2026-06-13
1974|Mackie|MSK-8B|TR:3075,TR:SW|Mackie MSK-8B|Inner Sphere|Biped Mek|Biped|100.0|2576|-|2576-2839, 3037-3044|3045+|2840-3036|false|Juggernaut|2019|9464000|2|300 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,PPC,Autocannon/20,ISCASE,Medium Laser|E/D-F(F*)-D-D|Rugged (1 Point);Oversized;Easy to Maintain;Protected Actuators||Field Refit|Various|FOI ScanSys VII|Dalban Comline|Starshield Standard|--|Vlar 300|Ford Super H QWA5|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Mackie MSK-8B.mtf|2026-06-13
1825|Koschei|KSC-5MC|TR:3075|Koschei KSC-5MC|Inner Sphere|Biped Mek|Biped|65.0|3068|-|3068-3079|3080+|-|false|Skirmisher|1764|14259355|2|325 XL|IS Endo Steel|Standard|Small Cockpit|Standard Gyro|IS Light Ferro-Fibrous,|IS Light Ferro-Fibrous,ISRotaryAC5,ISERLargeLaser,ISERSmallLaser,ISCASE,ISDoubleHeatSink,ISSNPPC|E/X-X-F-D|Improved Life Support;Weak Head Armor (1)||Majesty Metals and Manufacturing|Dunianshire|Unknown|Unknown|Unknown|--|Unknown|Unknown|2026-02-21 18:24:59|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Koschei KSC-5MC.mtf|2026-06-13
1658|Jackrabbit|JKR-9W|TR:3075,TR:J|Jackrabbit JKR-9W|Inner Sphere|Biped Mek|Biped|25.0|3074|-|-|3074+|-|false|Striker|549|1975000|2|150 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|Heat Sink,ISStreakSRM2,IS Ferro-Fibrous,Light Auto Cannon/5,ISERMediumLaser|E/X-X-F-D|Bad Reputation (Clan);Easy to Maintain;Bad Reputation (Inner Sphere)||Skobel MechWorks|Skobel MechWorks|Terra|Caph|Garret T15AJ|Exeter Longscan 200|Krupp 150 Ferro-Fibrous|--|GM 150|Skobel 100-ROB Endo-Steel|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Jackrabbit JKR-9W.mtf|2026-06-13
2490|Phoenix|PX-4R|TR:3075,TR:SW|Phoenix PX-4R|Inner Sphere|Biped Mek|Biped|50.0|2581|-|-|2581+|-|false|Skirmisher|996|4207250|1|250 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Autocannon/10,SRM 2,Heat Sink|D/C-E-D-D||Directional Torso Mounted Weapon|Diplass BattleMechs|Krauss-Liemann Incorporated|Apollo|Wotan|Dillon QuadTrac|Vex/Holden TriComm Plus|PanzerSlab Type 3|Gerard Special A|Magna 250|Krauss-Liemann 12b Krauss-Liemann|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Phoenix PX-4R.mtf|2026-06-13
1862|Legionnaire|LGN-1X|TR:3075,TR:J|Legionnaire LGN-1X|Inner Sphere|Biped Mek|Biped|50.0|3068|-|3068-3070|3071+|-|false|Striker|1322|10769500|2|350 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|BeagleActiveProbe,ISTargeting Computer,ISRotaryAC2,ISERMediumLaser,ISDoubleHeatSink|E/X-X-E-D|Improved Targeting (Medium);Easy to Maintain|Exposed Weapon Linkage|Corean Enterprises|New Avalon|Reginald Systems TC-A|Unknown PCE-4X "Blaster"|StarGuard StarGuard II|--|Magna 350 XL|Unknown 2A Type 15 Endo Steel|2026-02-16 13:50:38|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Legionnaire LGN-1X.mtf|2026-06-13
2872|Seraph|C-SRP-OC Comminus|TR:3075,TR:J|Seraph C-SRP-OC Comminus|Inner Sphere|Biped Mek|Biped|85.0|3069|-|3069-3079|3080-3084|3085+|true|Juggernaut|2136|21703969|2|255 Light|IS Standard|Triple-Strength|Small Cockpit|Standard Gyro|IS Standard,|Triple Strength Myomer,ISDoubleHeatSink,Heavy PPC,ISPlasmaRifle,ISERMediumLaser,ISC3iUnit,MRM 40,ISCASE,ISGuardianECMSuite,Flamer|E/X-X-E-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Durallex Divine Guardian|--|GM 255 Light Fusion|Celestial Series SP1|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Seraph C-SRP-OC Comminus.mtf|2026-06-13
869|DemolitionMech|WI-DM2|TR:3075|DemolitionMech WI-DM2|Inner Sphere|Biped Mek|Biped|35.0|2514|-|2514-3077|3078+|-|false|Juggernaut|350|1559475|2|105 Fuel Cell|IS Industrial|Standard|Standard Cockpit|Standard Gyro|IS Industrial ,|Dual Saw,IS Wrecking Ball,Cargo,Heat Sink|D/D-E-E-D|||Wesley Industries|Glasgow|--|O/P CommTalk|StarSlab Commercial|--|General Motors 140 Fuel Cell|Wesley Industries SN1-P35|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/DemolitionMech WI-DM2.mtf|2026-06-13
1600|Icarus II|ICR-1S|TR:3075,TR:SW|Icarus II ICR-1S|Inner Sphere|Biped Mek|Biped|40.0|2518|-|-|2518+|-|false|Brawler|869|2786163|1|160 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Autocannon/10,Small Laser,Heat Sink,Medium Laser|D/C-E-D-D|Improved Targeting (Short)||Corean Enterprises - MacAdams-Suharno|Oriente Weapon Works|Marian Arms Inc.|Stewart|Oriente|Alphard (MH)|Corean Corean Calcmaster|Basix Basix 100|StarSlab StarSlab/1|Icarus Icarus 81|DAV DAV 160|Corean Corean Model 1AA|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Icarus II ICR-1S.mtf|2026-06-13
68|Archangel|C-ANG-OC Comminus|TR:3075,TR:J|Archangel C-ANG-OC Comminus|Inner Sphere|Biped Mek|Biped|100.0|3069|-|3069-3079|3080-3084|3085+|true|Juggernaut|2010|22268125|2|300 Compact|IS Endo Steel|Standard|Small Cockpit|Compact Gyro|IS Standard,|MRM 40,ISDoubleHeatSink,ISERMediumLaser,ISCASE,ISERSmallLaser,ISC3iUnit,ISGuardianECMSuite|E/X-X-E-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Command Mech;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Durallex Heavy Gold|--|Immortus 300 Compact Fusion|Celestial Series AA1E [Endo Steel]|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Archangel C-ANG-OC Comminus.mtf|2026-06-13
2209|Mongoose|MON-66b|TR:3075|Mongoose MON-66b|Inner Sphere|Biped Mek|Biped|25.0|2740|-|2740-2814, 3046-3054|3055+|2815-3045|false|Striker|934|3754479|2|200 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|Medium Laser,IS Ferro-Fibrous,ISDoubleHeatSink,BeagleActiveProbe,ISERLargeLaser,Small Laser|E/E-F(F*)-E-D|Easy to Pilot;Command Mech|Stabilized Weapon|Diplan 'Mechyards|Ozawa|Unknown ON-6 with Beagle Active Probe|Unknown ON-5|Mitchell GA3 Ferro-Fibrous|--|Nissan 200 XL|Kell/D Endo Steel|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Mongoose MON-66b.mtf|2026-06-13
1201|Gladiator|GLD-4R|TR:3075,TR:SW|Gladiator GLD-4R|Inner Sphere|Biped Mek|Biped|55.0|2495|-|2495-2504|2505+|-|false|Skirmisher|1291|4960207|1|275 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Medium Laser,PPC,SRM 6,Jump Jet,Heat Sink|D/C-E-D-D|Cowl;Bad Reputation (Inner Sphere)||Marian Arms Inc.|Merryweather Industries|Alphard (MH)|Alula Australis|General Systems General Systems AV-12|Fujika Fujika Multiband|Kemplar Kemplar 5000|General Electric GE-2200|CoreTek CoreTek 275|Unknown MW240|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Gladiator GLD-4R.mtf|2026-06-13
1321|Grigori|C-GRG-OA Dominus|TR:3075,TR:J|Grigori C-GRG-OA Dominus|Inner Sphere|Biped Mek|Biped|60.0|3069|-|3069-3079|3080-3084|3085+|true|Skirmisher|1536|12869600|2|240 Light|IS Standard|Standard|Small Cockpit|XL Gyro|IS Light Ferro-Fibrous,|IS Light Ferro-Fibrous,ISDoubleHeatSink,Heavy PPC,Jump Jet,ISMediumPulseLaser,ISERMediumLaser,ISC3iUnit,ISCASE,ISStreakSRM6|E/X-X-E-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Divine Shield -B Light Ferro|--|GM 240 Light Fusion|Celestial Series GG1|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Grigori C-GRG-OA Dominus.mtf|2026-06-13
1586|Hussar|HSR-200-Db|TR:3075|Hussar HSR-200-Db|Inner Sphere|Biped Mek|Biped|30.0|2735|-|2735-2814, 3046-3054|3055+|2815-3045|false|Scout|934|5520840|2|270 XL|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|IS Ferro-Fibrous,BeagleActiveProbe,ISGuardianECMSuite,ISERLargeLaser,ISDoubleHeatSink|E/E-F(F*)-E-D|Rugged (1 Point);Improved Communications|Directional Torso Mounted Weapon|Newhart Industries|New Earth|Ranger LAF Model 2|Field Ranger Sightseer|Lexington Limited High Grade Ferro-Fibrous|--|GM 270 XL|Benztrov 40|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Hussar HSR-200-Db.mtf|2026-06-13
850|Defiance|DFN-3S|TR:3075|Defiance DFN-3S|Inner Sphere|Biped Mek|Biped|75.0|3074|-|-|3074+|-|false|Brawler|1940|15171625|2|300 Light|IS Endo Steel|Triple-Strength|Standard Cockpit|Standard Gyro|IS Standard,|Triple Strength Myomer,ISERPPC,ISERMediumLaser,ISERSmallLaser,ISLBXAC10,SRM 6,Machine Gun,ISDoubleHeatSink|E/X-X-E-D|Barrel Fists (LA);Hyper-Extending Actuators;Stable;Searchlight;Barrel Fists (RA)||Defiance Industries|Furillo|Angst Accuracy|Angst Discom|Durallex Heavy|--|Edasich 300 Light|Defiant V Endo Steel|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Defiance DFN-3S.mtf|2026-06-13
1323|Grigori|C-GRG-OC Comminus|TR:3075,TR:J|Grigori C-GRG-OC Comminus|Inner Sphere|Biped Mek|Biped|60.0|3069|-|3069-3079|3080-3084|3085+|true|Skirmisher|1438|13051600|2|240 Light|IS Standard|Standard|Small Cockpit|XL Gyro|IS Light Ferro-Fibrous,|IS Light Ferro-Fibrous,ISDoubleHeatSink,MRM 10,ISStreakSRM6,Jump Jet,ISERMediumLaser,ISC3iUnit,ISCASE,ISGuardianECMSuite|E/X-X-E-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Divine Shield -B Light Ferro|--|GM 240 Light Fusion|Celestial Series GG1|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Grigori C-GRG-OC Comminus.mtf|2026-06-13
5019|Pariah (Septicemia)|A|TR:3075|Pariah (Septicemia) A|Clan|Biped Mek|Biped|55.0|3072|-|-|3072+|-|true|Brawler|1935|13052615|2|275 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLHeavySmallLaser,Clan Ferro-Fibrous,CLATM12,CLCASE|F/X-X-E-D|Bad Reputation (Clan);Extended Torso Twist;Multi-Trac||Kerensky Memorial Manufacturing|Strana Mechty|Cat's Eye MD7|GBX Series Integrated II|Unknown Compound SJ8CW Ferro-Fibrous|--|Unknown 275 Type II XL|Unknown 55T Battle Epsilon-5 Profile Endo-Steel|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Pariah A.mtf|2026-06-13
277|BattleAxe|BKX-7K|TR:3075,TR:SW|BattleAxe BKX-7K|Inner Sphere|Biped Mek|Biped|70.0|2475|-|2475-2504|2505+|-|false|Sniper|1329|6287733|1|280 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,Heat Sink,PPC,LRM 5,SRM 6|D/C-E-D-D|Difficult to Maintain||Achernar Battlemechs|Hessen IndustrialWorks/NHDF|New Avalon|New Hessen|Federated Gatherer|Achernar Electronics HICK-1|StarGuard StarGuard-X|Rawlings 40-Beta|DAV 280|Achernar Special Type 4|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/BattleAxe BKX-7K.mtf|2026-06-13
782|Cygnus|2|TR:3075,TR:J|Cygnus 2|Clan|Biped Mek|Biped|95.0|3075|-|-|3075+|-|false|Brawler|3361|26432575|2|380 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|CLHAG40,CLERMediumLaser,CLDoubleHeatSink,CLCASE|F/X-X-E-D||Exposed Weapon Linkage;Static Ammo Feed|Csesztreg Industriplex Alpha|Transitional Facility HH-Beta|Csesztreg|Nouveaux Paris|Unknown Hunter (7a)|Unknown CH6 Series Integrated|Unknown Forged Type HH34 Standard|--|General Motors 380 XL|Niles Industriplex Epsilon Type BMH-7 Endo Steel|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Cygnus 2.mtf|2026-06-13
8471|Helepolis|HEP-2X|TR:3075|Helepolis HEP-2X|Inner Sphere|Biped Mek|Biped|75.0|2488|-|2488-2839, 3037+|-|2840-3036|false|Missile Boat|1340|6083438|3|225 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heat Sink,Large Laser,ISSniper,LRM 10,ISCASE,SRM 6,Medium Laser|E/C-F(F*)-D-D|Reinforced Legs;Stable||Ceres Metals Industries|Mitchell Vehicles|Ward|Graham IV|Tacticon Tracer 150b|Exeter Longscan 100|Armorscale Armorscale with CASE|--|VOX 225|Mitchell Heavy HEP|2026-02-28 17:47:08|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Helepolis HEP-2X.mtf|2026-06-13
67|Archangel|C-ANG-OB Infernus|TR:3075,TR:J|Archangel C-ANG-OB Infernus|Inner Sphere|Biped Mek|Biped|100.0|3069|-|3069-3079|3080-3084|3085+|true|Sniper|2069|22225000|2|300 Compact|IS Endo Steel|Standard|Small Cockpit|Compact Gyro|IS Standard,|ISDoubleHeatSink,Light PPC,Heavy PPC,ISSNPPC,ISC3iUnit|E/X-X-F-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Command Mech;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Durallex Heavy Gold|--|Immortus 300 Compact Fusion|Celestial Series AA1E [Endo Steel]|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Archangel C-ANG-OB Infernus.mtf|2026-06-13
69|Archangel|C-ANG-OD Luminos|TR:3075,TR:J|Archangel C-ANG-OD Luminos|Inner Sphere|Biped Mek|Biped|100.0|3069|-|3069-3079|3080-3084|3085+|true|Juggernaut|2105|22423125|2|300 Compact|IS Endo Steel|Standard|Small Cockpit|Compact Gyro|IS Standard,|ISDoubleHeatSink,ISERPPC,Jump Jet,ISMediumPulseLaser,ISGuardianECMSuite,ISSmallPulseLaser,ISC3iUnit,ISERSmallLaser|E/X-X-E-X|Improved Sensors;Bad Reputation (Clan);Improved Communications;Command Mech;Bad Reputation (Inner Sphere)||Gibson Federated BattleMechs|Martinson Armaments|Gibson|Terra|Master's Sight 1-Omega|Master's Voice Cel-Alpha with C3i Computer|Durallex Heavy Gold|--|Immortus 300 Compact Fusion|Celestial Series AA1E [Endo Steel]|2026-02-21 20:14:52|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Archangel C-ANG-OD Luminos.mtf|2026-06-13
3455|Von Rohrs (Hebi)|VON 4RH-5|TR:3075|Von Rohrs (Hebi) VON 4RH-5|Inner Sphere|Biped Mek|Biped|65.0|2487|-|2487-2504|2505+|-|false|Missile Boat|1170|5984935|1|325 Fusion|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Flamer,PPC,LRM 10,Heat Sink|D/C-E-D-D|||Kankoku MFC|Sverdlovsk|Dalban TTS-A|Dalban Primer-I|Kemplar 5000|--|VOX 325|Kankoku SP-VI|2026-02-21 18:07:19|yes|yes|yes|yes|--|data/mekfiles/meks/3075/Von Rohrs (Hebi) VON 4RH-5.mtf|2026-06-13
